Time UTC (yyyy-mm-ddThh:mm:ss.fffZ),Conductivity (S/m),Conductivity QC Flag,Conductivity Count,Density (kg/m3),Density QC Flag,Density Count, Depth (m), Depth QC Flag, Depth Count,Salinity (psu),Salinity QC Flag,Practical Salinity Count,Pressure (dbar), Pressure QC Flag, Pressure Count,Sigma-t (kg/m3),Sigma-t QC Flag,Sigma-t Count,Sigma-theta (0 dbar) (kg/m3),Sigma-theta (0 dbar) QC Flag,Sigma-theta (0 dbar) Count,Sound Speed (m/s),Sound Speed QC Flag,Sound Speed Count,Temperature (C),Temperature QC Flag,Temperature Count
2025-01-24T13:30:00.000Z,2.256028075,7,3600,1022.439219206,7,3600,9.389663889,7,3600,27.880725139,7,3600,9.485064167,7,3600,22.393004253,7,3600,22.393004994,7,3600,1432.5887625,7,3600,-1.508885083,7,3600
2025-01-24T14:30:00.000Z,2.256096056,7,3600,1022.440049227,7,3600,9.37985,7,3600,27.881803667,7,3600,9.475568889,7,3600,22.393880577,7,3600,22.393881317,7,3600,1432.589277222,7,3600,-1.509048306,7,3600
2025-01-24T15:30:00.000Z,2.256091042,7,3600,1022.44069021,7,3600,9.349219444,7,3600,27.882772833,7,3600,9.443763056,7,3600,22.394676262,7,3600,22.394676998,7,3600,1432.584803611,7,3600,-1.510136278,7,3600
2025-01-24T16:30:00.000Z,2.256370142,7,3600,1022.44273116,7,3600,9.304222222,7,3600,27.885567611,7,3600,9.399393611,7,3600,22.396933945,7,3600,22.396934681,7,3600,1432.593050833,7,3600,-1.509065083,7,3600
2025-01-24T17:30:00.000Z,2.256243539,7,3600,1022.441768875,7,3600,9.267886111,7,3600,27.884597806,7,3600,9.361892222,7,3600,22.396154043,7,3600,22.396154774,7,3600,1432.587404167,7,3600,-1.509834861,7,3600
2025-01-24T18:30:00.000Z,2.256348733,7,3600,1022.442988019,7,3600,9.252113889,7,3600,27.886191056,7,3600,9.346555556,7,3600,22.397447989,7,3600,22.397448719,7,3600,1432.588474444,7,3600,-1.510008944,7,3600
2025-01-24T19:30:00.000Z,2.256427133,7,3600,1022.44289724,7,3600,9.243022222,7,3600,27.886142722,7,3600,9.338174722,7,3600,22.397398398,7,3600,22.397399129,7,3600,1432.594025556,7,3600,-1.508822111,7,3600
2025-01-24T20:30:00.000Z,2.256492108,7,3600,1022.443906752,7,3600,9.264227778,7,3600,27.887258972,7,3600,9.359053611,7,3600,22.398306206,7,3600,22.39830694,7,3600,1432.594605556,7,3600,-1.509085194,7,3600
2025-01-24T21:30:00.000Z,2.256625653,7,3600,1022.446351776,7,3600,9.280563889,7,3600,27.890165611,7,3600,9.374796389,7,3600,22.40067442,7,3600,22.400675154,7,3600,1432.593037778,7,3600,-1.51026975,7,3600
2025-01-24T22:30:00.000Z,2.2565038,7,3600,1022.445177185,7,3600,9.301766667,7,3600,27.88858375,7,3600,9.396917778,7,3600,22.399391897,7,3600,22.399392632,7,3600,1432.590868333,7,3600,-1.510349972,7,3600
2025-01-24T23:30:00.000Z,2.257036453,7,3600,1022.448730289,7,3600,9.353016667,7,3600,27.89269525,7,3600,9.447805278,7,3600,22.402698446,7,3600,22.402699193,7,3600,1432.613056389,7,3600,-1.507091889,7,3600
2025-01-25T00:30:00.000Z,2.256698689,7,3600,1022.448263445,7,3600,9.376888889,7,3600,27.891922111,7,3600,9.473119722,7,3600,22.402106955,7,3600,22.402107695,7,3600,1432.592741111,7,3600,-1.511144833,7,3600
2025-01-25T01:30:00.000Z,2.256946797,7,3600,1022.449758606,7,3600,9.409616667,7,3600,27.893591444,7,3600,9.505413889,7,3600,22.403445484,7,3600,22.403446231,7,3600,1432.604142222,7,3600,-1.509370028,7,3600
2025-01-25T02:30:00.000Z,2.256941456,7,3600,1022.448651635,7,3600,9.362366667,7,3600,27.892526083,7,3600,9.457582778,7,3600,22.402571772,7,3600,22.402572518,7,3600,1432.607185278,7,3600,-1.508284417,7,3600
2025-01-25T03:30:00.000Z,2.257165422,7,3600,1022.451515816,7,3600,9.409608333,7,3600,27.895759528,7,3600,9.506693889,7,3600,22.405196902,7,3600,22.405197652,7,3600,1432.611142222,7,3600,-1.508534333,7,3600
2025-01-25T04:30:00.000Z,2.257102067,7,3600,1022.450846183,7,3600,9.290797222,7,3600,27.895655944,7,3600,9.385108056,7,3600,22.405119368,7,3600,22.405120107,7,3600,1432.605489167,7,3600,-1.509268167,7,3600
2025-01-25T05:30:00.000Z,2.2569295,7,3600,1022.449860583,7,3600,9.320013889,7,3600,27.894249611,7,3600,9.415075833,7,3600,22.403987343,7,3600,22.403988082,7,3600,1432.599208889,7,3600,-1.510270278,7,3600
2025-01-25T06:30:00.000Z,2.257104625,7,3600,1022.449512806,7,3600,9.216163889,7,3600,27.894479111,7,3600,9.309845,7,3600,22.40415296,7,3600,22.404153696,7,3600,1432.609176944,7,3600,-1.507932111,7,3600
2025-01-25T07:30:00.000Z,2.257064164,7,3600,1022.450776942,7,3600,9.238494444,7,3600,27.895877806,7,3600,9.332562222,7,3600,22.405305908,7,3600,22.405306641,7,3600,1432.601319722,7,3600,-1.510018583,7,3600
2025-01-25T08:30:00.000Z,2.257075089,7,3600,1022.45036868,7,3600,9.191313889,7,3600,27.895663222,7,3600,9.285249722,7,3600,22.40512825,7,3600,22.405128981,7,3600,1432.602256667,7,3600,-1.509608389,7,3600
2025-01-25T09:30:00.000Z,2.257379758,7,3600,1022.452853194,7,3600,9.182461111,7,3600,27.898796444,7,3600,9.275556944,7,3600,22.407660571,7,3600,22.407661304,7,3600,1432.611481667,7,3600,-1.508551667,7,3600
2025-01-25T10:30:00.000Z,2.257278292,7,3600,1022.45236313,7,3600,9.201880556,7,3600,27.898073,7,3600,9.294110278,7,3600,22.407079847,7,3600,22.40708058,7,3600,1432.607382222,7,3600,-1.509250583,7,3600
2025-01-25T11:30:00.000Z,2.257445031,7,3600,1022.453330654,7,3600,9.212602778,7,3600,27.899206583,7,3600,9.30619,7,3600,22.407988979,7,3600,22.407989715,7,3600,1432.614875278,7,3600,-1.508061833,7,3600
2025-01-25T12:30:00.000Z,2.257465139,7,3600,1022.453119895,7,3600,9.227797222,7,3600,27.898858889,7,3600,9.322037222,7,3600,22.407701185,7,3600,22.407701924,7,3600,1432.617816111,7,3600,-1.507413056,7,3600
2025-01-25T13:30:00.000Z,2.257448114,7,3600,1022.453537609,7,3600,9.247736111,7,3600,27.899247306,7,3600,9.341852222,7,3600,22.408022194,7,3600,22.408022934,7,3600,1432.615412222,7,3600,-1.508083222,7,3600
2025-01-25T14:30:00.000Z,2.257630631,7,3600,1022.455044763,7,3600,9.267541667,7,3600,27.900996139,7,3600,9.361481667,7,3600,22.409434101,7,3600,22.409434844,7,3600,1432.621763333,7,3600,-1.507327722,7,3600
2025-01-25T15:30:00.000Z,2.257539861,7,3600,1022.454710483,7,3600,9.269025,7,3600,27.900561583,7,3600,9.363615,7,3600,22.409089133,7,3600,22.409089875,7,3600,1432.617083056,7,3600,-1.508172694,7,3600
2025-01-25T16:30:00.000Z,2.257704392,7,3600,1022.455401489,7,3600,9.249480556,7,3600,27.901547861,7,3600,9.34375,7,3600,22.409877406,7,3600,22.409878149,7,3600,1432.624585833,7,3600,-1.506838,7,3600
2025-01-25T17:30:00.000Z,2.257884664,7,3600,1022.457033822,7,3600,9.250488889,7,3600,27.903557444,7,3600,9.3451,7,3600,22.411503474,7,3600,22.41150422,7,3600,1432.629509444,7,3600,-1.506388361,7,3600
2025-01-25T18:30:00.000Z,2.257895494,7,3600,1022.457378308,7,3600,9.186897222,7,3600,27.904362389,7,3600,9.2805275,7,3600,22.412162397,7,3600,22.412163136,7,3600,1432.626362778,7,3600,-1.507050889,7,3600
2025-01-25T19:30:00.000Z,2.257930619,7,3600,1022.456425287,7,3600,9.175086111,7,3600,27.903282083,7,3600,9.267902778,7,3600,22.411271293,7,3600,22.411272034,7,3600,1432.632768889,7,3600,-1.505386278,7,3600
2025-01-25T20:30:00.000Z,2.258298503,7,3600,1022.461046321,7,3600,9.142416667,7,3600,27.909165194,7,3600,9.235168333,7,3600,22.416052005,7,3600,22.416052744,7,3600,1432.635596944,7,3600,-1.506334611,7,3600
2025-01-25T21:30:00.000Z,2.258104256,7,3600,1022.45741635,7,3600,9.114316667,7,3600,27.904877472,7,3600,9.207295833,7,3600,22.412557993,7,3600,22.412558731,7,3600,1432.638024167,7,3600,-1.504546528,7,3600
2025-01-25T22:30:00.000Z,2.258193058,7,3600,1022.459989581,7,3600,9.194661111,7,3600,27.907546167,7,3600,9.288145278,7,3600,22.414737099,7,3600,22.414737842,7,3600,1432.635104167,7,3600,-1.5061605,7,3600
2025-01-25T23:30:00.000Z,2.257766939,7,3600,1022.456461326,7,3600,9.186086111,7,3600,27.903228861,7,3600,9.279825,7,3600,22.411248547,7,3600,22.411249284,7,3600,1432.621703611,7,3600,-1.507692083,7,3600
2025-01-26T00:30:00.000Z,2.258007928,7,3600,1022.459628983,7,3600,9.298341667,7,3600,27.906453417,7,3600,9.393119722,7,3600,22.413864541,7,3600,22.413865288,7,3600,1432.627737222,7,3600,-1.50772175,7,3600
2025-01-26T01:30:00.000Z,2.257842478,7,3600,1022.457673464,7,3600,9.269869444,7,3600,27.904214389,7,3600,9.364550833,7,3600,22.412048008,7,3600,22.412048752,7,3600,1432.624339444,7,3600,-1.507704083,7,3600
2025-01-26T02:30:00.000Z,2.258445064,7,3600,1022.46296218,7,3600,9.334875,7,3600,27.910364694,7,3600,9.4300975,7,3600,22.417018579,7,3600,22.417019336,7,3600,1432.643837222,7,3600,-1.505613611,7,3600
2025-01-26T03:30:00.000Z,2.257725636,7,3600,1022.45691306,7,3600,9.317033333,7,3600,27.902986583,7,3600,9.412116389,7,3600,22.411055654,7,3600,22.411056401,7,3600,1432.621500833,7,3600,-1.508106861,7,3600
2025-01-26T04:30:00.000Z,2.258738708,7,3600,1022.465353264,7,3600,9.305458333,7,3600,27.913499417,7,3600,9.400726667,7,3600,22.419553294,7,3600,22.419554052,7,3600,1432.652001944,7,3600,-1.504709,7,3600
2025-01-26T05:30:00.000Z,2.258649111,7,3600,1022.465164534,7,3600,9.317163889,7,3600,27.913187806,7,3600,9.412054722,7,3600,22.419309057,7,3600,22.419309814,7,3600,1432.647078056,7,3600,-1.505675528,7,3600
2025-01-26T06:30:00.000Z,2.258472039,7,3600,1022.462256594,7,3600,9.233572222,7,3600,27.910116639,7,3600,9.327931111,7,3600,22.416810897,7,3600,22.416811647,7,3600,1432.645322222,7,3600,-1.504902556,7,3600
2025-01-26T07:30:00.000Z,2.258162058,7,3600,1022.461724719,7,3600,9.262158333,7,3600,27.909249667,7,3600,9.3563725,7,3600,22.416139306,7,3600,22.416140051,7,3600,1432.62733,7,3600,-1.508464639,7,3600
2025-01-26T08:30:00.000Z,2.258002497,7,3600,1022.45963222,7,3600,9.202658333,7,3600,27.907027833,7,3600,9.29695,7,3600,22.414336133,7,3600,22.414336872,7,3600,1432.623889722,7,3600,-1.508358944,7,3600
2025-01-26T09:30:00.000Z,2.25852315,7,3600,1022.463194576,7,3600,9.192283333,7,3600,27.911517417,7,3600,9.285835278,7,3600,22.417953845,7,3600,22.417954591,7,3600,1432.643001389,7,3600,-1.505632917,7,3600
2025-01-26T10:30:00.000Z,2.258101994,7,3600,1022.45963689,7,3600,9.211008333,7,3600,27.907002361,7,3600,9.304887222,7,3600,22.414302577,7,3600,22.41430332,7,3600,1432.631037222,7,3600,-1.506901806,7,3600
2025-01-26T11:30:00.000Z,2.258669236,7,3600,1022.464727599,7,3600,9.207961111,7,3600,27.913312333,7,3600,9.302039444,7,3600,22.419408135,7,3600,22.419408883,7,3600,1432.64657,7,3600,-1.50545175,7,3600
2025-01-26T12:30:00.000Z,2.258191842,7,3600,1022.460856183,7,3600,9.271194444,7,3600,27.908140528,7,3600,9.365761944,7,3600,22.415225425,7,3600,22.415226173,7,3600,1432.633770556,7,3600,-1.506855583,7,3600
2025-01-26T13:30:00.000Z,2.258600533,7,3600,1022.464507216,7,3600,9.277225,7,3600,27.912617194,7,3600,9.371981389,7,3600,22.418846883,7,3600,22.418847636,7,3600,1432.645329722,7,3600,-1.505741861,7,3600
2025-01-26T14:30:00.000Z,2.258448467,7,3600,1022.463848027,7,3600,9.353797222,7,3600,27.911329889,7,3600,9.449371944,7,3600,22.417810311,7,3600,22.417811067,7,3600,1432.640646111,7,3600,-1.506605167,7,3600
2025-01-26T15:30:00.000Z,2.258573808,7,3600,1022.465721453,7,3600,9.332475,7,3600,27.913762167,7,3600,9.427508333,7,3600,22.419790218,7,3600,22.419790972,7,3600,1432.639832778,7,3600,-1.507378833,7,3600
2025-01-26T16:30:00.000Z,2.259160508,7,3600,1022.469760856,7,3600,9.372083333,7,3600,27.918539194,7,3600,9.467646389,7,3600,22.423635533,7,3600,22.4236363,7,3600,1432.663149444,7,3600,-1.504038861,7,3600
2025-01-26T17:30:00.000Z,2.259118339,7,3600,1022.470566516,7,3600,9.354269444,7,3600,27.91961925,7,3600,9.449891389,7,3600,22.424527239,7,3600,22.424528001,7,3600,1432.6558375,7,3600,-1.505787333,7,3600
2025-01-26T18:30:00.000Z,2.258896539,7,3600,1022.468649571,7,3600,9.331133333,7,3600,27.917389278,7,3600,9.426138889,7,3600,22.422725562,7,3600,22.422726319,7,3600,1432.648548611,7,3600,-1.506594194,7,3600
2025-01-26T19:30:00.000Z,2.258871317,7,3600,1022.469159802,7,3600,9.329994444,7,3600,27.918011806,7,3600,9.425298611,7,3600,22.423239623,7,3600,22.423240379,7,3600,1432.644388333,7,3600,-1.507619944,7,3600
2025-01-26T20:30:00.000Z,2.2588987,7,3600,1022.469419084,7,3600,9.324913889,7,3600,27.918361306,7,3600,9.4203675,7,3600,22.423522965,7,3600,22.423523721,7,3600,1432.644888889,7,3600,-1.507594222,7,3600
2025-01-26T21:30:00.000Z,2.2591221,7,3600,1022.471586139,7,3600,9.333438889,7,3600,27.9209875,7,3600,9.428752778,7,3600,22.425649526,7,3600,22.425650285,7,3600,1432.6505925,7,3600,-1.507181806,7,3600
2025-01-26T22:30:00.000Z,2.258972219,7,3600,1022.46962734,7,3600,9.342336111,7,3600,27.918521833,7,3600,9.438066389,7,3600,22.423645283,7,3600,22.423646042,7,3600,1432.649666111,7,3600,-1.506718444,7,3600
2025-01-26T23:30:00.000Z,2.259144881,7,3600,1022.472030125,7,3600,9.376713889,7,3600,27.921274583,7,3600,9.4720875,7,3600,22.425882432,7,3600,22.425883194,7,3600,1432.651668056,7,3600,-1.507183583,7,3600
2025-01-27T00:30:00.000Z,2.2587591,7,3600,1022.469292451,7,3600,9.435886111,7,3600,27.91752425,7,3600,9.53151,7,3600,22.42285446,7,3600,22.422855221,7,3600,1432.639811667,7,3600,-1.508777639,7,3600
2025-01-27T01:30:00.000Z,2.258907761,7,3600,1022.471516724,7,3600,9.478636111,7,3600,27.9199995,7,3600,9.574990556,7,3600,22.424866971,7,3600,22.424867736,7,3600,1432.641316667,7,3600,-1.509299444,7,3600
2025-01-27T02:30:00.000Z,2.258638128,7,3600,1022.470771883,7,3600,9.538663889,7,3600,27.918686917,7,3600,9.635895,7,3600,22.423824524,7,3600,22.423825288,7,3600,1432.628309444,7,3600,-1.511817833,7,3600
2025-01-27T03:30:00.000Z,2.259442914,7,3600,1022.476249757,7,3600,9.577869444,7,3600,27.925258833,7,3600,9.674774444,7,3600,22.429115018,7,3600,22.429115799,7,3600,1432.659984444,7,3600,-1.507249167,7,3600
2025-01-27T04:30:00.000Z,2.258772406,7,3600,1022.472170584,7,3600,9.578297222,7,3600,27.920177694,7,3600,9.675416111,7,3600,22.425030928,7,3600,22.425031697,7,3600,1432.632528333,7,3600,-1.511493083,7,3600
2025-01-27T05:30:00.000Z,2.259047781,7,3600,1022.472430472,7,3600,9.577730556,7,3600,27.920541528,7,3600,9.674920556,7,3600,22.425294393,7,3600,22.425295169,7,3600,1432.650361944,7,3600,-1.507916278,7,3600
2025-01-27T06:30:00.000Z,2.258926433,7,3600,1022.472172813,7,3600,9.541041667,7,3600,27.920430056,7,3600,9.637550833,7,3600,22.425218264,7,3600,22.425219034,7,3600,1432.64182,7,3600,-1.509524778,7,3600
2025-01-27T07:30:00.000Z,2.259497706,7,3600,1022.476660079,7,3600,9.506319444,7,3600,27.926195583,7,3600,9.602718333,7,3600,22.429876383,7,3600,22.429877158,7,3600,1432.659288056,7,3600,-1.507419528,7,3600
2025-01-27T08:30:00.000Z,2.259140089,7,3600,1022.473680389,7,3600,9.473330556,7,3600,27.922703167,7,3600,9.569869167,7,3600,22.427055969,7,3600,22.427056736,7,3600,1432.647188056,7,3600,-1.508829806,7,3600
2025-01-27T09:30:00.000Z,2.259230522,7,3600,1022.474672441,7,3600,9.439452778,7,3600,27.924129278,7,3600,9.5357075,7,3600,22.428214504,7,3600,22.428215269,7,3600,1432.647603889,7,3600,-1.509028389,7,3600
2025-01-27T10:30:00.000Z,2.258734606,7,3600,1022.471757572,7,3600,9.397661111,7,3600,27.9207505,7,3600,9.493274444,7,3600,22.425504959,7,3600,22.425505712,7,3600,1432.625263889,7,3600,-1.512546389,7,3600
2025-01-27T11:30:00.000Z,2.258888958,7,3600,1022.471389081,7,3600,9.377591667,7,3600,27.920444111,7,3600,9.473471667,7,3600,22.425233706,7,3600,22.425234462,7,3600,1432.636969444,7,3600,-1.509983694,7,3600
2025-01-27T12:30:00.000Z,2.258939903,7,3600,1022.472611992,7,3600,9.408,7,3600,27.921755444,7,3600,9.504879722,7,3600,22.426303513,7,3600,22.426304271,7,3600,1432.635946944,7,3600,-1.510667361,7,3600
2025-01-27T13:30:00.000Z,2.259003886,7,3600,1022.473491148,7,3600,9.411844444,7,3600,27.922825528,7,3600,9.506759444,7,3600,22.427173536,7,3600,22.427174294,7,3600,1432.636369167,7,3600,-1.510885667,7,3600
2025-01-27T14:30:00.000Z,2.258944575,7,3596,1022.473248885,7,3596,9.444396552,7,3596,27.922317269,7,3596,9.54103198,7,3596,22.426764166,7,3596,22.426764926,7,3596,1432.634613737,7,3596,-1.511217297,7,3596
2025-01-27T15:30:00.000Z,2.259048794,7,3600,1022.473794429,7,3600,9.464536111,7,3600,27.922880806,7,3600,9.560860833,7,3600,22.427213439,7,3600,22.427214203,7,3600,1432.640014444,7,3600,-1.510329167,7,3600
2025-01-27T16:30:00.000Z,2.258951125,7,3600,1022.473827265,7,3600,9.484188889,7,3600,27.922783972,7,3600,9.581246389,7,3600,22.427146547,7,3600,22.427147309,7,3600,1432.633811944,7,3600,-1.511643306,7,3600
2025-01-27T17:30:00.000Z,2.259152794,7,3600,1022.475018306,7,3600,9.487230556,7,3600,27.924249806,7,3600,9.5841975,7,3600,22.428323759,7,3600,22.428324525,7,3600,1432.642360556,7,3600,-1.510302722,7,3600
2025-01-27T18:30:00.000Z,2.259144058,7,3600,1022.474956313,7,3600,9.451483333,7,3600,27.924390861,7,3600,9.547505833,7,3600,22.428440442,7,3600,22.428441205,7,3600,1432.640725833,7,3600,-1.510557417,7,3600
2025-01-27T19:30:00.000Z,2.259224412,7,3595,1022.475902082,7,3595,9.453930459,7,3595,27.925544256,7,3595,9.549475939,7,3595,22.429376693,7,3595,22.429377456,7,3595,1432.641984701,7,3595,-1.510626676,7,3595
2025-01-27T20:30:00.000Z,2.25943715,7,3600,1022.475801474,7,3600,9.381375,7,3600,27.925887889,7,3600,9.476806389,7,3600,22.429630974,7,3600,22.429631737,7,3600,1432.654576944,7,3600,-1.507886778,7,3600
2025-01-27T21:30:00.000Z,2.259624986,7,3600,1022.478143854,7,3600,9.375583333,7,3600,27.928804611,7,3600,9.471234444,7,3600,22.432000629,7,3600,22.432001392,7,3600,1432.656491389,7,3600,-1.508285361,7,3600
2025-01-27T22:30:00.000Z,2.259604392,7,3600,1022.478961453,7,3600,9.283433333,7,3600,27.930351167,7,3600,9.377991667,7,3600,22.433272006,7,3600,22.433272759,7,3600,1432.647916667,7,3600,-1.510176417,7,3600
2025-01-27T23:30:00.000Z,2.259984597,7,3600,1022.482386311,7,3600,9.361530556,7,3600,27.934113889,7,3600,9.457220556,7,3600,22.436311667,7,3600,22.43631243,7,3600,1432.661186944,7,3600,-1.508752944,7,3600
2025-01-28T00:30:00.000Z,2.259649369,7,3600,1022.478160571,7,3600,9.337747222,7,3600,27.929055889,7,3600,9.433029167,7,3600,22.432203513,7,3600,22.432204273,7,3600,1432.656740556,7,3600,-1.508179333,7,3600
2025-01-28T01:30:00.000Z,2.260305825,7,3600,1022.484402481,7,3600,9.415441667,7,3600,27.936302389,7,3600,9.511017778,7,3600,22.438066665,7,3600,22.438067438,7,3600,1432.675992222,7,3600,-1.506488389,7,3600
2025-01-28T02:30:00.000Z,2.259805858,7,3600,1022.480653039,7,3600,9.458536111,7,3600,27.931394861,7,3600,9.554646111,7,3600,22.434103642,7,3600,22.434104413,7,3600,1432.660353889,7,3600,-1.508488667,7,3600
2025-01-28T03:30:00.000Z,2.260675489,7,3600,1022.48805392,7,3600,9.507941667,7,3600,27.940249611,7,3600,9.605391667,7,3600,22.44125906,7,3600,22.441259845,7,3600,1432.688003333,7,3600,-1.505425333,7,3600
2025-01-28T04:30:00.000Z,2.260182903,7,3600,1022.484993018,7,3600,9.528130556,7,3600,27.936319139,7,3600,9.625936667,7,3600,22.438096818,7,3600,22.438097597,7,3600,1432.668870556,7,3600,-1.508341472,7,3600
2025-01-28T05:30:00.000Z,2.260546069,7,3600,1022.488234144,7,3600,9.529694444,7,3600,27.940321944,7,3600,9.6266225,7,3600,22.441335258,7,3600,22.441336041,7,3600,1432.678979444,7,3600,-1.507376472,7,3600
2025-01-28T06:30:00.000Z,2.25995325,7,3600,1022.483807266,7,3600,9.516366667,7,3600,27.934918139,7,3600,9.612352778,7,3600,22.436976546,7,3600,22.43697732,7,3600,1432.657986111,7,3600,-1.510152917,7,3600
2025-01-28T07:30:00.000Z,2.260194303,7,3600,1022.486617601,7,3600,9.474352778,7,3600,27.938627889,7,3600,9.570712778,7,3600,22.439989909,7,3600,22.43999068,7,3600,1432.660131111,7,3600,-1.510604111,7,3600
2025-01-28T08:30:00.000Z,2.260225086,7,3600,1022.486429073,7,3600,9.411791667,7,3600,27.938776167,7,3600,9.507923333,7,3600,22.440107366,7,3600,22.440108132,7,3600,1432.660898333,7,3600,-1.510283667,7,3600
2025-01-28T09:30:00.000Z,2.260501636,7,3600,1022.488935309,7,3600,9.378133333,7,3600,27.942078083,7,3600,9.473553056,7,3600,22.442781469,7,3600,22.442782236,7,3600,1432.6671625,7,3600,-1.509796944,7,3600
2025-01-28T10:30:00.000Z,2.260138558,7,3600,1022.486969557,7,3600,9.325947222,7,3600,27.939939583,7,3600,9.420554167,7,3600,22.441072812,7,3600,22.441073567,7,3600,1432.649224722,7,3600,-1.512718361,7,3600
2025-01-28T11:30:00.000Z,2.260472566,7,3601,1022.489667233,7,3601,9.319319633,7,3601,27.943314663,7,3601,9.414678423,7,3601,22.443799775,7,3601,22.443800534,7,3601,1432.659628159,7,3601,-1.511499084,7,3601
2025-01-28T12:30:00.000Z,2.260451492,7,3600,1022.489578906,7,3600,9.306355556,7,3600,27.943287861,7,3600,9.400515556,7,3600,22.443780358,7,3600,22.443781115,7,3600,1432.6580625,7,3600,-1.51176425,7,3600
2025-01-28T13:30:00.000Z,2.260832497,7,3600,1022.492477539,7,3600,9.308788889,7,3600,27.946866639,7,3600,9.402805833,7,3600,22.446668655,7,3600,22.446669417,7,3600,1432.671054722,7,3600,-1.510094667,7,3600
2025-01-28T14:30:00.000Z,2.260305219,7,3600,1022.489566917,7,3600,9.347405556,7,3600,27.942999444,7,3600,9.442607778,7,3600,22.443562734,7,3600,22.443563491,7,3600,1432.6495325,7,3600,-1.513586056,7,3600
2025-01-28T15:30:00.000Z,2.260258131,7,3600,1022.490398784,7,3600,9.379152778,7,3600,27.943810917,7,3600,9.475316667,7,3600,22.44423485,7,3600,22.444235606,7,3600,1432.643585833,7,3600,-1.515144611,7,3600
2025-01-28T16:30:00.000Z,2.260400125,7,3600,1022.490804361,7,3600,9.404075,7,3600,27.944180917,7,3600,9.500047778,7,3600,22.444520488,7,3600,22.44452125,7,3600,1432.652415278,7,3600,-1.513510222,7,3600
2025-01-28T17:30:00.000Z,2.260752119,7,3600,1022.493385696,7,3600,9.457794444,7,3600,27.947060278,7,3600,9.554248333,7,3600,22.446838654,7,3600,22.446839425,7,3600,1432.666736389,7,3600,-1.511541417,7,3600
2025-01-28T18:30:00.000Z,2.260690728,7,3600,1022.493673647,7,3600,9.443105556,7,3600,27.947487167,7,3600,9.53975,7,3600,22.447196855,7,3600,22.447197623,7,3600,1432.66062,7,3600,-1.512868889,7,3600
2025-01-28T19:30:00.000Z,2.260943392,7,3600,1022.495664165,7,3600,9.461380556,7,3600,27.949843417,7,3600,9.558160556,7,3600,22.44909824,7,3600,22.449099013,7,3600,1432.669533611,7,3600,-1.511753833,7,3600
2025-01-28T20:30:00.000Z,2.260757603,7,3600,1022.494339773,7,3600,9.394044444,7,3600,27.948605528,7,3600,9.489901111,7,3600,22.44810585,7,3600,22.448106614,7,3600,1432.660395,7,3600,-1.513068167,7,3600
2025-01-28T21:30:00.000Z,2.260670711,7,3600,1022.494495616,7,3600,9.354552778,7,3600,27.949020722,7,3600,9.449596944,7,3600,22.44845755,7,3600,22.448458307,7,3600,1432.652185833,7,3600,-1.514740528,7,3600
2025-01-28T22:30:00.000Z,2.260752103,7,3600,1022.495241384,7,3600,9.307777778,7,3600,27.95022725,7,3600,9.401633056,7,3600,22.44943705,7,3600,22.449437804,7,3600,1432.65266,7,3600,-1.514823639,7,3600
2025-01-28T23:30:00.000Z,2.260910389,7,3600,1022.496489249,7,3600,9.302813889,7,3600,27.951799778,7,3600,9.397103333,7,3600,22.450707303,7,3600,22.450708059,7,3600,1432.657643889,7,3600,-1.514217278,7,3600
2025-01-29T00:30:00.000Z,2.260897175,7,3600,1022.496375738,7,3600,9.317180556,7,3600,27.951572694,7,3600,9.411690833,7,3600,22.450522723,7,3600,22.45052348,7,3600,1432.657761944,7,3600,-1.514176083,7,3600
2025-01-29T01:30:00.000Z,2.260946065,7,3596,1022.497517601,7,3596,9.377452725,7,3596,27.952608343,7,3596,9.472829255,7,3596,22.451366712,7,3596,22.451367473,7,3596,1432.658048943,7,3596,-1.514607953,7,3596
2025-01-29T02:30:00.000Z,2.2608178,7,3600,1022.495178386,7,3600,9.426244444,7,3600,27.949439028,7,3600,9.523199167,7,3600,22.448782313,7,3600,22.44878308,7,3600,1432.661853333,7,3600,-1.513109139,7,3600
2025-01-29T03:30:00.000Z,2.260987297,7,3600,1022.497543414,7,3600,9.503116667,7,3600,27.951890194,7,3600,9.600141389,7,3600,22.450772676,7,3600,22.45077345,7,3600,1432.665368056,7,3600,-1.513321944,7,3600
2025-01-29T04:30:00.000Z,2.260895883,7,3600,1022.497028886,7,3600,9.538183333,7,3600,27.951039667,7,3600,9.635318611,7,3600,22.450086576,7,3600,22.450087352,7,3600,1432.662683611,7,3600,-1.513756361,7,3600
2025-01-29T05:30:00.000Z,2.261174217,7,3600,1022.498605527,7,3600,9.563269444,7,3600,27.952853444,7,3600,9.660887222,7,3600,22.451539473,7,3600,22.451540256,7,3600,1432.6755475,7,3600,-1.511692333,7,3600
2025-01-29T06:30:00.000Z,2.260931289,7,3600,1022.49680852,7,3600,9.566186111,7,3600,27.950613083,7,3600,9.662914167,7,3600,22.449732044,7,3600,22.449732823,7,3600,1432.667149722,7,3600,-1.512805222,7,3600
2025-01-29T07:30:00.000Z,2.260991506,7,3600,1022.496765832,7,3600,9.534722222,7,3600,27.950759139,7,3600,9.631215833,7,3600,22.44984401,7,3600,22.449844789,7,3600,1432.670361667,7,3600,-1.512078306,7,3600
